timestamp,event,source,stock_id,dataset,token_present,token_source,token_masked,login_status,login_message,request_count,dataset_request_count,user_count,api_request_limit,remain,status,status_code,message
2026-06-20 05:21:12,api_call,dividend source,1532,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,11,4,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:12,api_call,PER source,1532,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,12,4,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:13,api_call,get_stock_data,2317,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,13,5,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:13,api_call,dividend source,2317,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,14,5,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:13,api_call,PER source,2317,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,15,5,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:14,api_call,get_stock_data,2330,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,16,6,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:14,api_call,dividend source,2330,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,17,6,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:15,api_call,PER source,2330,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,18,6,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:15,api_call,get_stock_data,2454,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,19,7,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:15,api_call,dividend source,2454,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,20,7,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:16,api_call,PER source,2454,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,21,7,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:16,api_call,get_stock_data,2881,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,22,8,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:16,api_call,dividend source,2881,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,23,8,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:17,api_call,PER source,2881,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,24,8,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:17,api_call,get_stock_data,2885,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,25,9,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:17,api_call,dividend source,2885,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,26,9,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:18,api_call,PER source,2885,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,27,9,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:18,api_call,get_stock_data,2891,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,28,10,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:18,api_call,dividend source,2891,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,29,10,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:19,api_call,PER source,2891,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,30,10,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:19,api_call,get_stock_data,3017,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,31,11,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:19,api_call,dividend source,3017,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,32,11,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:20,api_call,PER source,3017,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,33,11,,,,sent,,FinMind request sent with token in query params and/or Authorization header
